step,time_s,instance,u_mag_max_mm,u_x_max_mm,u_y_max_mm,u_z_max_mm,v_mag_max_mm_s,s_mises_max_MPa
Step-Preload,0.002304697409272194,Q2-INNERSKIN,0.00016260471602436155,-4.841081e-07,-0.00016260399,4.739647e-08,0.13583320379257202,3.8621721614617854e-05
Step-Preload,0.002304697409272194,Q2-OUTERSKIN,0.00016249042528215796,4.2008956e-09,-0.00016249043,-1.2145659e-09,0.1358293890953064,3.320712858112529e-05
Step-Preload,0.0025046970695257187,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.0025046970695257187,Q1-CORE,0.00019079710182268173,-5.4252683e-07,-0.00019079632,-5.497895e-08,0.14633935689926147,4.368430745671503e-05
Step-Preload,0.0025046970695257187,Q1-INNERSKIN,0.0001908026752062142,-5.425391e-07,-0.00019080189,-5.4847153e-08,0.14619669318199158,0.0008367311675101519
Step-Preload,0.0025046970695257187,Q1-OUTERSKIN,0.00019074448209721595,1.2707237e-08,-0.00019074437,2.1759503e-07,0.1462404876947403,0.0008263282361440361
Step-Preload,0.0025046970695257187,Q2-CORE,0.0001907970872707665,-5.42555e-07,-0.0001907963,5.496434e-08,0.14619579911231995,1.020552872432745e-06
Step-Preload,0.0025046970695257187,Q2-INNERSKIN,0.00019080266065429896,-5.425673e-07,-0.00019080187,5.4832583e-08,0.14619247615337372,4.0646842535352334e-05
Step-Preload,0.0025046970695257187,Q2-OUTERSKIN,0.00019068621622864157,7.881008e-09,-0.00019068622,-2.1150213e-09,0.14614883065223694,3.301501055830158e-05
Step-Preload,0.002804696559906006,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.002804696559906006,Q1-CORE,0.00023693000548519194,-6.238504e-07,-0.00023692916,-7.4468694e-08,0.16153638064861298,4.917686601402238e-05
Step-Preload,0.002804696559906006,Q1-INNERSKIN,0.000236938038142398,-6.238603e-07,-0.0002369372,-7.439322e-08,0.1614813655614853,0.0007607894949615002
Step-Preload,0.002804696559906006,Q1-OUTERSKIN,0.00023684838379267603,1.695299e-08,-0.00023684828,2.234234e-07,0.16135403513908386,0.0009639467461965978
Step-Preload,0.002804696559906006,Q2-CORE,0.00023693147522863,6.2191776e-07,-0.00023693065,-6.9431195e-08,0.1613920032978058,8.859207696332305e-07
Step-Preload,0.002804696559906006,Q2-INNERSKIN,0.0002369394787820056,6.219272e-07,-0.00023693865,-6.935802e-08,0.16140080988407135,4.14091809943784e-05
Step-Preload,0.002804696559906006,Q2-OUTERSKIN,0.00023681657330598682,-1.8347084e-08,-0.00023681657,3.9557873e-09,0.16132894158363342,3.5220145946368575e-05
Step-Preload,0.0030046964529901743,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.0030046964529901743,Q1-CORE,0.0002701868361327797,-6.771692e-07,-0.00027018596,-9.326322e-08,0.17132548987865448,5.3325420594774187e-05
Step-Preload,0.0030046964529901743,Q1-INNERSKIN,0.00027019664412364364,-6.7718395e-07,-0.00027019577,-9.314687e-08,0.171316459774971,0.0009025134495459497
Step-Preload,0.0030046964529901743,Q1-OUTERSKIN,0.0002700724289752543,8.2432585e-09,-0.0002700723,2.6447648e-07,0.17118296027183533,0.0010047551477327943
Step-Preload,0.0030046964529901743,Q2-CORE,0.0002701900084502995,6.7643396e-07,-0.00027018916,-8.919164e-08,0.17125968635082245,9.165554502033046e-07
Step-Preload,0.0030046964529901743,Q2-INNERSKIN,0.0002701998455449939,6.7644834e-07,-0.000270199,-8.907892e-08,0.17126452922821045,4.058860577060841e-05
Step-Preload,0.0030046964529901743,Q2-OUTERSKIN,0.0002700677141547203,-2.7975872e-08,-0.0002700677,6.7927197e-09,0.1711938977241516,3.80591991415713e-05
Step-Preload,0.003304696176201105,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.003304696176201105,Q1-CORE,0.0003237287746742368,-7.862014e-07,-0.0003237278,-1.1076523e-07,0.1856829971075058,5.654797496390529e-05
Step-Preload,0.003304696176201105,Q1-INNERSKIN,0.0003237402706872672,-7.8621963e-07,-0.00032373928,-1.10621265e-07,0.18566910922527313,0.0008249706006608903
Step-Preload,0.003304696176201105,Q1-OUTERSKIN,0.0003235900367144495,9.7906065e-09,-0.00032359004,2.6669493e-09,0.18562482297420502,0.001116588362492621
Step-Preload,0.003304696176201105,Q2-CORE,0.0003237301134504378,7.710539e-07,-0.00032372918,-1.1920168e-07,0.1856803148984909,1.1464925364634837e-06
Step-Preload,0.003304696176201105,Q2-INNERSKIN,0.00032374149304814637,7.710692e-07,-0.00032374056,-1.1909607e-07,0.18568123877048492,3.935649510822259e-05
Step-Preload,0.003304696176201105,Q2-OUTERSKIN,0.0003235908516217023,-9.800936e-09,-0.00032359085,2.112167e-09,0.18560588359832764,4.27511113230139e-05
Step-Preload,0.00350469583645463,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.00350469583645463,Q1-CORE,0.0003618021437432617,-1.0915393e-07,-0.00036180113,-8.6350684e-07,0.19530121982097626,5.969623816781677e-05
Step-Preload,0.00350469583645463,Q1-INNERSKIN,0.0003618135815486312,-1.0901257e-07,-0.00036181253,-8.635251e-07,0.19507592916488647,0.0007617188384756446
Step-Preload,0.00350469583645463,Q1-OUTERSKIN,0.0003616483591031283,1.645697e-08,-0.00036164836,3.9620973e-09,0.19501657783985138,0.001158231869339943
Step-Preload,0.00350469583645463,Q2-CORE,0.0003618022601585835,8.3470934e-07,-0.00036180127,-1.4584006e-07,0.19505244493484497,1.1751139936677646e-06
Step-Preload,0.00350469583645463,Q2-INNERSKIN,0.00036181361065246165,-1.090422e-07,-0.00036181256,8.636415e-07,0.1950550377368927,4.330481169745326e-05
Step-Preload,0.00350469583645463,Q2-OUTERSKIN,0.00036164961056783795,-1.6027919e-08,-0.0003616496,4.405698e-09,0.19498130679130554,4.6139310143189505e-05
Step-Preload,0.003804695326834917,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.003804695326834917,Q1-CORE,0.0004223781288601458,-1.3976849e-07,-0.00042237702,-9.639991e-07,0.20932583510875702,6.292692705756053e-05
Step-Preload,0.003804695326834917,Q1-INNERSKIN,0.0004223879368510097,-1.39658e-07,-0.00042238683,-9.640246e-07,0.20881180465221405,0.002232819562777877
Step-Preload,0.003804695326834917,Q1-OUTERSKIN,0.0004222039133310318,7.4695174e-09,-0.0004222039,3.052846e-08,0.20871102809906006,0.0012043925235047936
Step-Preload,0.003804695326834917,Q2-CORE,0.0004223781288601458,-1.3976802e-07,-0.00042237702,9.640474e-07,0.20875827968120575,1.0048460126199643e-06
Step-Preload,0.003804695326834917,Q2-INNERSKIN,0.0004223879368510097,-1.3965578e-07,-0.00042238683,9.64073e-07,0.20875249803066254,5.045954094384797e-05
Step-Preload,0.003804695326834917,Q2-OUTERSKIN,0.0004222049319650978,-2.9634569e-08,-0.00042220493,8.583038e-09,0.20869770646095276,5.167492781765759e-05
Step-Preload,0.004004694987088442,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.004004694987088442,Q1-CORE,0.00046501486212946475,-1.6651158e-07,-0.00046501373,-1.0163335e-06,0.21815453469753265,6.698559445794672e-05
Step-Preload,0.004004694987088442,Q1-INNERSKIN,0.00046502301120199263,-1.4905301e-07,-0.00046502185,-1.0333584e-06,0.21766604483127594,0.0011072931811213493
Step-Preload,0.004004694987088442,Q1-OUTERSKIN,0.00046483290498144925,9.972691e-09,-0.0004648329,4.0714575e-08,0.21763086318969727,0.00130069546867162
Step-Preload,0.004004694987088442,Q2-CORE,0.0004650148330256343,-1.6651246e-07,-0.0004650137,1.0164357e-06,0.21765324473381042,8.290045343528618e-07
Step-Preload,0.004004694987088442,Q2-INNERSKIN,0.0004650230403058231,-1.6640152e-07,-0.0004650219,1.0164566e-06,0.21764013171195984,5.512870484380983e-05
Step-Preload,0.004004694987088442,Q2-OUTERSKIN,0.00046483351616188884,-3.979479e-08,-0.00046483352,1.0976459e-08,0.21761856973171234,5.527268149307929e-05
Step-Preload,0.004304182715713978,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.004304182715713978,Q1-CORE,0.0005321395001374185,-1.98242e-07,-0.0005321384,-1.0840423e-06,0.2314356416463852,6.920537271071225e-05
Step-Preload,0.004304182715713978,Q1-INNERSKIN,0.0005321456119418144,-1.9812451e-07,-0.0005321445,-1.0840669e-06,0.23068168759346008,0.0012474741088226438
Step-Preload,0.004304182715713978,Q1-OUTERSKIN,0.0005319564952515066,1.3266776e-08,-0.0005319565,5.3781616e-08,0.23074547946453094,0.0014155025128275156
Step-Preload,0.004304182715713978,Q2-CORE,0.0005321395583450794,1.9822072e-07,-0.00053213845,-1.0840602e-06,0.23067763447761536,6.847607778581732e-07
Step-Preload,0.004304182715713978,Q2-INNERSKIN,0.0005321457283571362,1.9810372e-07,-0.0005321446,-1.0840846e-06,0.23067039251327515,6.142436905065551e-05
Step-Preload,0.004304182715713978,Q2-OUTERSKIN,0.0005319564952515066,-1.327826e-08,-0.0005319565,5.378333e-08,0.23066116869449615,5.994850289425813e-05
Step-Preload,0.004503414500504732,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.004503414500504732,Q1-CORE,0.0005789225688204169,-2.0578165e-07,-0.00057892146,-1.1300981e-06,0.23960530757904053,6.802610005252063e-05
Step-Preload,0.004503414500504732,Q1-INNERSKIN,0.0005789281567558646,-2.0564534e-07,-0.00057892705,-1.1301265e-06,0.2391187846660614,0.0014578469563275576
Step-Preload,0.004503414500504732,Q1-OUTERSKIN,0.000578744278755039,4.345054e-09,-0.0005787443,1.6809718e-08,0.23914951086044312,0.0013383852783590555
Step-Preload,0.004503414500504732,Q2-CORE,0.0005789226270280778,2.0575065e-07,-0.0005789215,-1.1301273e-06,0.23914222419261932,7.092899636518268e-07
Step-Preload,0.004503414500504732,Q2-INNERSKIN,0.0005789282731711864,2.056146e-07,-0.00057892717,-1.1301556e-06,0.23915010690689087,6.449564534705132e-05
Step-Preload,0.004503414500504732,Q2-OUTERSKIN,0.0005787446862086654,-1.6136903e-08,-0.0005787447,4.9054925e-09,0.23909667134284973,6.303052941802889e-05
Step-Preload,0.004801621660590172,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.004801621660590172,Q1-CORE,0.0006520469323731959,-2.1617907e-07,-0.0006520458,-1.1946616e-06,0.25223594903945923,7.537985948147252e-05
Step-Preload,0.004801621660590172,Q1-INNERSKIN,0.0006520532188005745,-2.160166e-07,-0.0006520521,-1.1946954e-06,0.2525830566883087,0.0013269573682919145
Step-Preload,0.004801621660590172,Q1-OUTERSKIN,0.0006518803420476615,8.532093e-09,-0.00065188034,2.8792572e-08,0.2514796555042267,0.0013010120019316673
Step-Preload,0.004801621660590172,Q2-CORE,0.0006520473980344832,1.172665e-06,-0.0006520463,-2.5760994e-07,0.2514716386795044,7.687259540034574e-07
Step-Preload,0.004801621660590172,Q2-INNERSKIN,0.00065205356804654,1.1726988e-06,-0.00065205246,-2.5745905e-07,0.2514823079109192,6.69235159875825e-05
Step-Preload,0.004801621660590172,Q2-OUTERSKIN,0.0006518802838400006,-8.534262e-09,-0.0006518803,2.8771233e-08,0.2514088749885559,6.70151857775636e-05
Step-Preload,0.004999999888241291,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Preload,0.004999999888241291,Q1-CORE,0.0007027082610875368,-2.4526784e-07,-0.00070270716,-1.2214944e-06,0.2608424425125122,7.772761455271393e-05
Step-Preload,0.004999999888241291,Q1-INNERSKIN,0.0007027155952528119,-2.4510575e-07,-0.0007027145,-1.2215309e-06,0.2595357894897461,0.001533278962597251
Step-Preload,0.004999999888241291,Q1-OUTERSKIN,0.0007025455124676228,1.07485585e-08,-0.0007025455,3.6230123e-08,0.2594422399997711,0.0013709149789065123
Step-Preload,0.004999999888241291,Q2-CORE,0.0007027115789242089,6.0355296e-07,-0.00070271135,-1.3889255e-07,0.2594428062438965,7.360525273725216e-07
Step-Preload,0.004999999888241291,Q2-INNERSKIN,0.0007027156534604728,2.4506966e-07,-0.00070271455,-1.2215997e-06,0.2594539523124695,6.763643614249304e-05
Step-Preload,0.004999999888241291,Q2-OUTERSKIN,0.0007025454542599618,-1.0746288e-08,-0.00070254545,3.6200994e-08,0.2594051659107208,6.925362686160952e-05
Step-Separation,0.004999999888241291,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Separation,0.004999999888241291,Q1-CORE,0.0007027082610875368,-2.4526784e-07,-0.00070270716,-1.2214944e-06,0.2608424425125122,7.772761455271393e-05
Step-Separation,0.004999999888241291,Q1-INNERSKIN,0.0007027155952528119,-2.4510575e-07,-0.0007027145,-1.2215309e-06,0.2595357894897461,0.001533278962597251
Step-Separation,0.004999999888241291,Q1-OUTERSKIN,0.0007025455124676228,1.07485585e-08,-0.0007025455,3.6230123e-08,0.25944221019744873,0.0013709149789065123
Step-Separation,0.004999999888241291,Q2-CORE,0.0007027115789242089,6.0355296e-07,-0.00070271135,-1.3889255e-07,0.2594428062438965,7.360525273725216e-07
Step-Separation,0.004999999888241291,Q2-INNERSKIN,0.0007027156534604728,2.4506966e-07,-0.00070271455,-1.2215997e-06,0.2594539523124695,6.763643614249304e-05
Step-Separation,0.004999999888241291,Q2-OUTERSKIN,0.0007025454542599618,-1.0746288e-08,-0.00070254545,3.6200994e-08,0.2594051659107208,6.925362686160952e-05
Step-Separation,0.0070043273735791445,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Separation,0.0070043273735791445,Q1-CORE,0.7712694406509399,0.20333646,-0.117670104,0.73461866,408.10931396484375,2.563326358795166
Step-Separation,0.0070043273735791445,Q1-INNERSKIN,0.7736192941665649,0.20290889,-0.13017672,0.7350978,410.00213623046875,104.04093933105469
Step-Separation,0.0070043273735791445,Q1-OUTERSKIN,0.4969099462032318,0.14631039,0.12780176,0.45736143,362.86126708984375,78.26322174072266
Step-Separation,0.0070043273735791445,Q2-CORE,0.7800890207290649,0.1828611,-0.119669266,-0.74885243,417.6066589355469,2.5908191204071045
Step-Separation,0.0070043273735791445,Q2-INNERSKIN,0.7822533249855042,0.18242306,-0.13236456,-0.7490806,419.4232482910156,98.2294921875
Step-Separation,0.0070043273735791445,Q2-OUTERSKIN,0.504298210144043,0.13298203,0.13027152,-0.4686809,375.5531005859375,78.41486358642578
Step-Separation,0.00900393258780241,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Separation,0.00900393258780241,Q1-CORE,1.235156774520874,0.34679538,-0.16250291,1.174282,270.9599914550781,2.271615982055664
Step-Separation,0.00900393258780241,Q1-INNERSKIN,1.2378437519073486,0.3462011,-0.17705612,1.1751821,270.9894714355469,124.1022720336914
Step-Separation,0.00900393258780241,Q1-OUTERSKIN,0.9735551476478577,0.2969898,0.1939959,0.9066269,248.39349365234375,91.6253890991211
Step-Separation,0.00900393258780241,Q2-CORE,1.2489731311798096,0.3135146,-0.16355175,-1.1978704,273.8335876464844,2.1658143997192383
Step-Separation,0.00900393258780241,Q2-INNERSKIN,1.251188039779663,0.312857,-0.17838128,-1.1982371,273.863525390625,99.39280700683594
Step-Separation,0.00900393258780241,Q2-OUTERSKIN,0.9826771020889282,0.26816267,0.19713208,-0.9245983,252.7737274169922,92.20355987548828
Step-Separation,0.011003222782164812,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Separation,0.011003222782164812,Q1-CORE,1.6875238418579102,0.48735827,-0.19315282,1.6040295,216.95184326171875,2.6316077709198
Step-Separation,0.011003222782164812,Q1-INNERSKIN,1.690392017364502,0.4867028,-0.208999,1.6052617,216.9459991455078,122.9638900756836
Step-Separation,0.011003222782164812,Q1-OUTERSKIN,1.428755760192871,0.43868247,0.25806805,1.3350286,194.8739471435547,123.14375305175781
Step-Separation,0.011003222782164812,Q2-CORE,1.7071833610534668,0.44705716,-0.19643861,-1.6358566,232.12733459472656,2.5957326889038086
Step-Separation,0.011003222782164812,Q2-INNERSKIN,1.7093513011932373,0.44627813,-0.21268766,-1.6363012,232.3426055908203,109.08792114257812
Step-Separation,0.011003222782164812,Q2-OUTERSKIN,1.4448800086975098,0.40109104,0.26148075,-1.3632432,197.6576385498047,127.41854858398438
Step-Separation,0.013002580031752586,ADAPTER,0.0,0.0,0.0,0.0,0.0,0.0
Step-Separation,0.013002580031752586,Q1-CORE,2.033268451690674,0.5971737,-0.20780924,1.9324543,271.0647888183594,2.820300340652466
Step-Separation,0.013002580031752586,Q1-INNERSKIN,2.0362157821655273,0.5964126,-0.22374533,1.9340127,271.1259765625,124.8118667602539
Step-Separation,0.013002580031752586,Q1-OUTERSKIN,1.774652123451233,0.54799664,0.3024688,1.660603,218.89218139648438,138.74375915527344
Step-Separation,0.013002580031752586,Q2-CORE,2.053148031234741,0.5469142,-0.2119009,-1.9675871,249.08685302734375,2.3081133365631104
Step-Separation,0.013002580031752586,Q2-INNERSKIN,2.055129289627075,0.5459267,-0.22824045,-1.9681023,249.14080810546875,105.0448226928711
Step-Separation,0.013002580031752586,Q2-OUTERSKIN,1.7897430658340454,0.5033029,0.30313388,-1.6905551,193.1986541748047,143.31283569335938
