instance,node_id,u_x_mm,u_y_mm,u_z_mm,u_mag_mm
Q2-CORE,3887,1.559716e-11,-0.0020221057,6.486754e-12,0.002022105734795332
Q2-CORE,3888,-5.1069544e-12,-0.0020221057,8.852794e-12,0.002022105734795332
Q2-CORE,3889,8.402819e-12,-0.0020221057,4.80928e-12,0.002022105734795332
Q2-CORE,3890,-6.805411e-12,-0.0020221057,9.670842e-12,0.002022105734795332
Q2-CORE,3891,5.4367756e-12,-0.0020221057,7.525507e-12,0.002022105734795332
Q2-CORE,3892,1.2270505e-11,-0.0020221057,-5.1862416e-12,0.002022105734795332
Q2-CORE,3893,-6.364861e-12,-0.0020221057,7.9826315e-13,0.002022105734795332
Q2-CORE,3894,-1.7455867e-11,-0.0020221057,6.3389923e-12,0.002022105734795332
Q2-CORE,3895,1.2240016e-11,-0.0020221055,1.6387237e-12,0.0020221055019646883
Q2-CORE,3896,1.6550422e-11,-0.0020221057,-8.377119e-12,0.002022105734795332
Q2-CORE,3897,-4.252036e-12,-0.0020221057,-1.3800567e-12,0.002022105734795332
Q2-CORE,3898,-2.4212834e-12,-0.0020221057,4.6236153e-12,0.002022105734795332
Q2-CORE,3899,-1.34164685e-11,-0.0020221057,5.6252724e-12,0.002022105734795332
Q2-CORE,3902,6.2622275e-11,-0.0020221055,6.464918e-11,0.0020221055019646883
Q2-CORE,3903,-5.0256693e-10,-0.0020221057,-7.286694e-10,0.002022105734795332
Q2-CORE,3904,3.2526513e-09,-0.002022107,4.82345e-09,0.0020221068989485502
Q2-CORE,3905,-1.2026707e-08,-0.0020220992,-1.9617637e-08,0.0020220992155373096
Q2-CORE,3906,1.1869717e-08,-0.0020221386,3.0665536e-08,0.002022138563916087
Q2-CORE,3907,1.3778649e-07,-0.0020219851,1.5636917e-07,0.0020219851285219193
Q2-CORE,3908,-1.03174e-06,-0.0020225123,-1.1804835e-06,0.002022512722760439
Q2-CORE,3909,3.3092042e-06,-0.0020212596,4.3605655e-06,0.0020212670788168907
Q2-CORE,3910,-6.9861185e-06,-0.002023078,-8.942583e-06,0.002023109933361411
Q2-CORE,3911,7.316387e-06,-0.0020219472,9.647059e-06,0.0020219834987074137
