instance,node_id,u_x_mm,u_y_mm,u_z_mm,u_mag_mm
Q2-CORE,3887,-0.012475983,-0.009159453,0.0043808892,0.01608533225953579
Q2-CORE,3888,-0.013386334,-0.008028465,0.0018640794,0.01572020910680294
Q2-CORE,3889,-0.013851444,-0.0067731105,-0.0006228592,0.015431315638124943
Q2-CORE,3890,-0.014975047,-0.0057730535,-0.004143822,0.016575627028942108
Q2-CORE,3891,-0.016631568,-0.0049820542,-0.006195054,0.01843389868736267
Q2-CORE,3892,-0.019052574,-0.0036473637,-0.008912664,0.021348055452108383
Q2-CORE,3893,-0.021352978,-0.0021621957,-0.0113423485,0.024274958297610283
Q2-CORE,3894,-0.02344639,-0.0004175268,-0.01469752,0.027675343677401543
Q2-CORE,3895,-0.024391452,0.0014468785,-0.019480383,0.03124934621155262
Q2-CORE,3896,-0.02540147,0.0030675717,-0.02459094,0.035487446933984756
Q2-CORE,3897,-0.026100772,0.0048347786,-0.030850071,0.04069830849766731
Q2-CORE,3898,-0.026703065,0.006375216,-0.036582384,0.045738037675619125
Q2-CORE,3899,-0.028474852,0.007842617,-0.0427744,0.05198051035404205
Q2-CORE,3902,-0.03581658,0.012840444,-0.060891498,0.07180166244506836
Q2-CORE,3903,-0.039295897,0.01501658,-0.06714906,0.07923800498247147
Q2-CORE,3904,-0.041093756,0.017624093,-0.07505483,0.08736437559127808
Q2-CORE,3905,-0.042893857,0.020207806,-0.08450729,0.0969005674123764
Q2-CORE,3906,-0.04333363,0.022615185,-0.09417872,0.10610787570476532
Q2-CORE,3907,-0.04274357,0.025572138,-0.10689515,0.11793015152215958
Q2-CORE,3908,-0.042180017,0.027853789,-0.11915736,0.12943516671657562
Q2-CORE,3909,-0.040887177,0.03034013,-0.13317646,0.1425771862268448
Q2-CORE,3910,-0.040127367,0.03247209,-0.14647703,0.15530668199062347
Q2-CORE,3911,-0.039975867,0.03456971,-0.1613894,0.16982246935367584
Q2-CORE,3912,-0.04044013,0.036795422,-0.17399137,0.1823795586824417
Q2-CORE,3914,-0.04411055,0.041316234,-0.2014219,0.2102939784526825
Q2-CORE,3915,-0.045386232,0.044529766,-0.21645604,0.22560147941112518
Q2-CORE,3916,-0.04551041,0.04748922,-0.23324226,0.2423393726348877
Q2-CORE,3917,-0.04490288,0.051175103,-0.25060138,0.25968483090400696
Q2-CORE,3919,-0.035255928,0.058603548,-0.29591992,0.3037202060222626
Q2-CORE,3920,-0.026688056,0.06211084,-0.32271317,0.329717755317688
Q2-CORE,3921,-0.017064525,0.065351374,-0.35128534,0.3577197194099426
Q2-CORE,3922,-0.005862198,0.0680265,-0.38223028,0.3882807791233063
Q2-CORE,3923,0.004382286,0.06947949,-0.4126658,0.4184969365596771
Q2-CORE,3924,0.013316485,0.07087671,-0.44399682,0.4498155117034912
Q2-CORE,3925,0.020122273,0.071612425,-0.47248626,0.4783058762550354
Q2-CORE,3926,0.025130974,0.072517015,-0.5021924,0.5080230832099915
Q2-CORE,3927,0.026550956,0.072997145,-0.52792984,0.5336135625839233
Q2-CORE,3928,0.026560664,0.07333885,-0.55449563,0.5599548816680908
Q2-CORE,3929,0.023394542,0.074726865,-0.57882506,0.5840975046157837
Q2-CORE,3930,0.02023842,0.077285804,-0.6044559,0.6097127795219421
Q2-CORE,3931,0.021501679,0.08083976,-0.63447493,0.6399654746055603
Q2-CORE,3932,0.0288787,0.08725104,-0.6716445,0.677903413772583
Q2-CORE,3933,0.048661474,0.09708812,-0.7208373,0.7289721965789795
Q2-CORE,3934,0.089060485,0.1097482,-0.7888265,0.8013886213302612
Q2-CORE,3935,0.15270214,0.12595588,-0.8796338,0.9016309976577759
Q2-CORE,3936,0.25126958,0.14329106,-1.0019219,1.0428404808044434
Q2-CORE,3937,0.37766957,0.161263,-1.1509285,1.2219969034194946
Q2-CORE,3938,0.5330346,0.17327057,-1.3257247,1.439338207244873
Q2-CORE,3939,0.70358145,0.17627247,-1.4970396,1.6634981632232666
Q2-CORE,3988,-0.012413819,-0.0057271263,0.004665535,0.014445417560636997
Q2-CORE,3989,-0.013229235,-0.004104158,0.0018261326,0.013971095904707909
Q2-CORE,3990,-0.013672827,-0.0029742252,-0.0014262078,0.014065073803067207
Q2-CORE,3991,-0.014919304,-0.0019336967,-0.003534628,0.01545375119894743
Q2-CORE,3992,-0.016241705,-0.00073836744,-0.006897893,0.017661230638623238
Q2-CORE,3993,-0.01889337,0.00045221485,-0.0087588,0.02082979865372181
Q2-CORE,3994,-0.02114035,0.0021731276,-0.011462076,0.02414572611451149
Q2-CORE,3995,-0.022708679,0.004008081,-0.015365297,0.027709947898983955
Q2-CORE,3996,-0.0243062,0.005907083,-0.019321013,0.03160674870014191
Q2-CORE,3997,-0.024885371,0.007860731,-0.025054824,0.03617757558822632
Q2-CORE,3998,-0.025736807,0.00955401,-0.030514495,0.041046276688575745
Q2-CORE,3999,-0.026866652,0.011163788,-0.03681221,0.04692106321454048
Q2-CORE,4000,-0.027623951,0.012904255,-0.042968553,0.05268679931759834
Q2-CORE,4001,-0.030093981,0.014572242,-0.049086742,0.059392813593149185
Q2-CORE,4002,-0.031898737,0.016249957,-0.05522228,0.06581102311611176
Q2-CORE,4003,-0.03573716,0.018214101,-0.060907636,0.07292899489402771
Q2-CORE,4004,-0.0377535,0.020578364,-0.067704484,0.0802040696144104
Q2-CORE,4005,-0.040947095,0.02300833,-0.07535763,0.08879651129245758
Q2-CORE,4006,-0.042013608,0.025692264,-0.08377682,0.09717916697263718
Q2-CORE,4007,-0.042929042,0.028815376,-0.095026985,0.10818205028772354
Q2-CORE,4008,-0.042670373,0.031201543,-0.10586241,0.11832644045352936
Q2-CORE,4009,-0.04184828,0.034138925,-0.11952405,0.1311592310667038
Q2-CORE,4010,-0.040386047,0.036578573,-0.13272725,0.14347665011882782
Q2-CORE,4011,-0.03932298,0.039010443,-0.1476572,0.1577046662569046
Q2-CORE,4012,-0.03934198,0.041106403,-0.16021857,0.17002210021018982
Q2-CORE,4013,-0.039977934,0.043143697,-0.1752417,0.1848493069410324
Q2-CORE,4014,-0.0412312,0.045957528,-0.18783133,0.1977187693119049
Q2-CORE,4015,-0.04266671,0.048554957,-0.20238838,0.21245960891246796
Q2-CORE,4016,-0.044090558,0.05130647,-0.21669205,0.22700612246990204
Q2-CORE,4017,-0.045093335,0.055121757,-0.23211247,0.24279212951660156
Q2-CORE,4018,-0.042285036,0.05865316,-0.25168324,0.2618638277053833
Q2-CORE,4019,-0.03956763,0.062216826,-0.2724456,0.28224655985832214
Q2-CORE,4020,-0.032959156,0.06629281,-0.29609597,0.3052111864089966
Q2-CORE,4021,-0.02529006,0.07006077,-0.32285625,0.3313370645046234
Q2-CORE,4022,-0.014657291,0.073041975,-0.35237008,0.3601591885089874
Q2-CORE,4023,-0.0051821657,0.075217694,-0.38161078,0.38898757100105286
Q2-CORE,4024,0.005434866,0.077811755,-0.41344693,0.4207405149936676
Q2-CORE,4025,0.013817704,0.07913298,-0.44294885,0.4501740038394928
Q2-CORE,4026,0.02199882,0.08017851,-0.4740954,0.4813304543495178
Q2-CORE,4027,0.025596973,0.08075385,-0.5013807,0.5084869861602783
Q2-CORE,4028,0.028489748,0.08135832,-0.5285157,0.5354995131492615
Q2-CORE,4029,0.026133735,0.082445465,-0.552868,0.559592068195343
Q2-CORE,4030,0.02501618,0.08362752,-0.57781065,0.5843667387962341
Q2-CORE,4031,0.0235449,0.08571158,-0.60489255,0.6113884449005127
Q2-CORE,4032,0.024998982,0.090265326,-0.634358,0.6412354111671448
Q2-CORE,4033,0.034424532,0.096847154,-0.673458,0.6812562346458435
Q2-CORE,4034,0.05564434,0.10548894,-0.72396743,0.7337254881858826
Q2-CORE,4035,0.09445765,0.11702219,-0.791706,0.8058628439903259
Q2-CORE,4036,0.15602046,0.13087362,-0.88244784,0.9056403636932373
Q2-CORE,4037,0.24333262,0.1464632,-0.99742657,1.0370737314224243
Q2-CORE,4038,0.3581399,0.15908538,-1.1379875,1.2035729885101318
Q2-CORE,4039,0.4913468,0.1675556,-1.2945861,1.3947937488555908
Q2-CORE,4040,0.642592,0.1722476,-1.4508847,1.5961390733718872
Q2-CORE,4089,-0.011977948,-0.0018805303,0.0038471483,0.012720384635031223
Q2-CORE,4090,-0.013074664,-0.00063367,0.0016069869,0.013188282027840614
Q2-CORE,4091,-0.013685731,0.00084467605,-0.0008401023,0.013737484812736511
Q2-CORE,4092,-0.014340835,0.0019725654,-0.0046073515,0.015191387385129929
Q2-CORE,4093,-0.01656991,0.0030891486,-0.0063287714,0.018004391342401505
Q2-CORE,4094,-0.018400649,0.0046367813,-0.009258861,0.02111421525478363
Q2-CORE,4095,-0.020507654,0.0062138233,-0.011868705,0.024495746940374374
Q2-CORE,4096,-0.022733139,0.0082291905,-0.015129036,0.028520219027996063
Q2-CORE,4097,-0.023409134,0.010240991,-0.020078737,0.03249647840857506
Q2-CORE,4098,-0.02506329,0.012134913,-0.02462371,0.037171922624111176
Q2-CORE,4099,-0.025535332,0.0140446145,-0.03106811,0.04259732365608215
Q2-CORE,4100,-0.026175275,0.015999721,-0.0365609,0.04772667586803436
Q2-CORE,4101,-0.027800877,0.017736642,-0.043351837,0.05446888133883476
Q2-CORE,4102,-0.028673781,0.01941563,-0.049487855,0.060400333255529404
Q2-CORE,4103,-0.032304488,0.021204693,-0.05505247,0.06726063787937164
Q2-CORE,4104,-0.03403321,0.023286438,-0.06164543,0.07416654378175735
Q2-CORE,4105,-0.03821624,0.025703615,-0.067661755,0.08184906840324402
Q2-CORE,4106,-0.03937011,0.02860207,-0.075329304,0.08968047797679901
Q2-CORE,4107,-0.041886285,0.031395964,-0.08474769,0.09961093962192535
Q2-CORE,4108,-0.042025704,0.033959657,-0.094013214,0.10843385756015778
Q2-CORE,4109,-0.042232532,0.03739547,-0.10677844,0.12076275795698166
Q2-CORE,4110,-0.04123344,0.040145427,-0.118520126,0.131753072142601
Q2-CORE,4111,-0.039915968,0.042848013,-0.1335997,0.14587020874023438
Q2-CORE,4112,-0.039348938,0.04506082,-0.14633614,0.15809200704097748
Q2-CORE,4113,-0.038504347,0.04750581,-0.1618908,0.17305496335029602
Q2-CORE,4114,-0.0394765,0.050024465,-0.17408091,0.18537800014019012
Q2-CORE,4115,-0.04069417,0.05229927,-0.18855266,0.19985829293727875
Q2-CORE,4116,-0.041853588,0.055322558,-0.20171005,0.2133055329322815
Q2-CORE,4117,-0.043397214,0.058625758,-0.21710315,0.22902855277061462
Q2-CORE,4118,-0.04246106,0.061834678,-0.23302972,0.24480466544628143
Q2-CORE,4119,-0.042346574,0.06595842,-0.2511473,0.2630944848060608
Q2-CORE,4120,-0.03687854,0.07032123,-0.27254042,0.283872127532959
Q2-CORE,4121,-0.031561535,0.07407131,-0.2969226,0.30764544010162354
Q2-CORE,4122,-0.022440858,0.077336185,-0.32404998,0.3339054584503174
Q2-CORE,4123,-0.014156601,0.08027204,-0.3519856,0.3613002598285675
Q2-CORE,4124,-0.0028824084,0.08329299,-0.38275436,0.39172303676605225
Q2-CORE,4125,0.005175757,0.08508751,-0.41222808,0.4209497272968292
Q2-CORE,4126,0.015314556,0.08671817,-0.44344074,0.45209982991218567
Q2-CORE,4127,0.020062933,0.08815943,-0.47147733,0.4800682067871094
Q2-CORE,4128,0.02561995,0.08903353,-0.49991366,0.5084260106086731
Q2-CORE,4129,0.027175004,0.08985671,-0.5265501,0.5348529815673828
Q2-CORE,4130,0.027981026,0.09040237,-0.5517572,0.5598138570785522
Q2-CORE,4131,0.026331896,0.092141144,-0.5771913,0.5850924253463745
Q2-CORE,4132,0.026098086,0.09533209,-0.6042011,0.6122322082519531
Q2-CORE,4133,0.02977993,0.09938204,-0.6360112,0.6444174647331238
Q2-CORE,4134,0.04049107,0.10510289,-0.6761057,0.6854232549667358
Q2-CORE,4135,0.0627348,0.113369465,-0.7275499,0.7389973998069763
Q2-CORE,4136,0.10194185,0.123935685,-0.7968571,0.8128551244735718
Q2-CORE,4137,0.16159448,0.13609506,-0.88695747,0.9117720127105713
Q2-CORE,4138,0.24307363,0.14855447,-0.9981088,1.0379664897918701
Q2-CORE,4139,0.34734607,0.16085066,-1.1310844,1.1940997838974
Q2-CORE,4140,0.46925205,0.16884434,-1.2771995,1.3711106777191162
Q2-CORE,4141,0.60507053,0.17059122,-1.4254268,1.557900309562683
Q2-CORE,4190,-0.012395162,0.0014100671,0.0042520966,0.013179858215153217
Q2-CORE,4191,-0.012520902,0.003164297,0.0016698185,0.013022060506045818
Q2-CORE,4192,-0.01340051,0.0043700635,-0.0020482354,0.014243117533624172
Q2-CORE,4193,-0.014598009,0.0057019014,-0.0035003815,0.016058214008808136
Q2-CORE,4194,-0.015803253,0.0070554838,-0.007528289,0.018873203545808792
Q2-CORE,4195,-0.017998306,0.008422809,-0.00917593,0.02188790589570999
Q2-CORE,4196,-0.020703314,0.010411322,-0.011883086,0.026042860001325607
Q2-CORE,4197,-0.021549238,0.01223395,-0.015919864,0.029453033581376076
Q2-CORE,4198,-0.024046568,0.014221363,-0.019387199,0.034005116671323776
Q2-CORE,4199,-0.024078274,0.016358027,-0.025576962,0.0387495718896389
Q2-CORE,4200,-0.0253068,0.018479096,-0.030396003,0.04365579038858414
Q2-CORE,4201,-0.02629063,0.020470602,-0.037241794,0.04997193440794945
Q2-CORE,4202,-0.02634959,0.02242818,-0.043473005,0.055562812834978104
Q2-CORE,4203,-0.029357787,0.024136974,-0.049744457,0.06260178983211517
Q2-CORE,4204,-0.030194405,0.026127307,-0.05592786,0.06871873140335083
