instance,node_id,u_x_mm,u_y_mm,u_z_mm,u_mag_mm
Q2-CORE,3887,-0.07370661,-0.01972916,-0.11115265,0.13482142984867096
Q2-CORE,3888,-0.07630668,-0.017554376,-0.1221548,0.1450953483581543
Q2-CORE,3889,-0.078730635,-0.015271749,-0.13374054,0.15594317018985748
Q2-CORE,3890,-0.08107275,-0.012806516,-0.14572011,0.1672457754611969
Q2-CORE,3891,-0.083047435,-0.010330226,-0.15847023,0.17921049892902374
Q2-CORE,3892,-0.084924854,-0.0077336915,-0.1716148,0.19163423776626587
Q2-CORE,3893,-0.08665944,-0.005025383,-0.18545511,0.20476500689983368
Q2-CORE,3894,-0.08769838,-0.002095662,-0.20006436,0.21845169365406036
Q2-CORE,3895,-0.08879207,0.0007978901,-0.21539609,0.23298099637031555
Q2-CORE,3896,-0.08904277,0.0038172714,-0.23159409,0.24815118312835693
Q2-CORE,3897,-0.089310214,0.006938204,-0.24848182,0.2641356885433197
Q2-CORE,3898,-0.08873898,0.010171145,-0.26633364,0.28091222047805786
Q2-CORE,3899,-0.08804056,0.013452508,-0.28498805,0.29858046770095825
Q2-CORE,3902,-0.08257044,0.023815446,-0.34636652,0.35686808824539185
Q2-CORE,3903,-0.07994565,0.0274195,-0.36868936,0.3782525360584259
Q2-CORE,3904,-0.07677355,0.031149074,-0.39182413,0.4004879295825958
Q2-CORE,3905,-0.07282235,0.03496316,-0.41628003,0.42404550313949585
Q2-CORE,3906,-0.06841127,0.038869582,-0.44170392,0.44865721464157104
Q2-CORE,3907,-0.06326929,0.042719983,-0.4683041,0.47448575496673584
Q2-CORE,3908,-0.057387188,0.046732053,-0.49615026,0.5016395449638367
Q2-CORE,3909,-0.050771307,0.050746083,-0.5252555,0.5301378965377808
Q2-CORE,3910,-0.04331808,0.054852106,-0.5557436,0.5601215362548828
Q2-CORE,3911,-0.03491721,0.059011318,-0.58757436,0.5915616750717163
Q2-CORE,3912,-0.025786243,0.06310824,-0.6208986,0.6246300339698792
Q2-CORE,3914,-0.004272787,0.07147107,-0.6922477,0.6959405541419983
Q2-CORE,3915,0.00785617,0.07552602,-0.7301386,0.7340764999389648
Q2-CORE,3916,0.020830052,0.079743646,-0.7695398,0.7739408612251282
Q2-CORE,3917,0.035051517,0.08385395,-0.8107173,0.8157956600189209
Q2-CORE,3919,0.06594362,0.091478,-0.89752704,0.9045836329460144
Q2-CORE,3920,0.081780374,0.09489774,-0.94259584,0.9508841037750244
Q2-CORE,3921,0.09879015,0.098404534,-0.9892042,0.9989834427833557
Q2-CORE,3922,0.11500141,0.101575844,-1.0361955,1.0474941730499268
Q2-CORE,3923,0.13175444,0.10440742,-1.0843947,1.0973477363586426
Q2-CORE,3924,0.14718309,0.106856816,-1.1323172,1.1468318700790405
Q2-CORE,3925,0.1618968,0.109132655,-1.1803918,1.1964302062988281
Q2-CORE,3926,0.17542061,0.11110767,-1.2285005,1.2459256649017334
Q2-CORE,3927,0.18767585,0.11316488,-1.276607,1.2952814102172852
Q2-CORE,3928,0.1988559,0.11501839,-1.3246412,1.34441339969635
Q2-CORE,3929,0.21030666,0.11756512,-1.3739198,1.3948856592178345
Q2-CORE,3930,0.22224332,0.12088322,-1.4251957,1.4474762678146362
Q2-CORE,3931,0.24024989,0.12546691,-1.4824888,1.5070617198944092
