instance,node_id,u_x_mm,u_y_mm,u_z_mm,u_mag_mm
Q2-CORE,3887,9.861293e-12,-0.002022194,8.863233e-12,0.0020221939776092768
Q2-CORE,3888,-1.17687145e-11,-0.002022194,9.761929e-12,0.0020221939776092768
Q2-CORE,3889,-2.327131e-12,-0.002022194,5.62239e-12,0.0020221939776092768
Q2-CORE,3890,2.4422448e-12,-0.002022194,3.956006e-12,0.0020221939776092768
Q2-CORE,3891,4.3751543e-12,-0.002022194,-5.4786735e-12,0.0020221939776092768
Q2-CORE,3892,1.5167142e-11,-0.002022194,-3.643498e-12,0.0020221939776092768
Q2-CORE,3893,-9.315364e-13,-0.002022194,1.794578e-12,0.0020221939776092768
Q2-CORE,3894,-1.610124e-11,-0.002022194,8.498724e-12,0.0020221939776092768
Q2-CORE,3895,2.172794e-11,-0.002022194,-9.620979e-12,0.0020221939776092768
Q2-CORE,3896,-5.0349707e-12,-0.002022194,5.5608283e-12,0.0020221939776092768
Q2-CORE,3897,-5.484133e-13,-0.002022194,1.8840797e-12,0.0020221939776092768
Q2-CORE,3898,-4.6922566e-12,-0.002022194,2.7121918e-12,0.0020221939776092768
Q2-CORE,3899,-2.268832e-12,-0.0020221942,-4.3111708e-12,0.0020221942104399204
Q2-CORE,3902,4.7431448e-11,-0.002022194,6.73843e-11,0.0020221939776092768
Q2-CORE,3903,-4.930494e-10,-0.0020221942,-7.318115e-10,0.0020221942104399204
Q2-CORE,3904,3.265377e-09,-0.0020221951,4.8273034e-09,0.002022195141762495
Q2-CORE,3905,-1.2039365e-08,-0.0020221872,-1.9657804e-08,0.002022187225520611
Q2-CORE,3906,1.18291545e-08,-0.0020222273,3.0644856e-08,0.0020222272723913193
Q2-CORE,3907,1.3835124e-07,-0.0020220731,1.5713087e-07,0.0020220731385052204
Q2-CORE,3908,-1.0342743e-06,-0.0020226014,-1.1837345e-06,0.002022602129727602
Q2-CORE,3909,3.3146628e-06,-0.0020213476,4.36811e-06,0.002021355088800192
Q2-CORE,3910,-6.9904827e-06,-0.002023166,-8.949978e-06,0.0020231979433447123
Q2-CORE,3911,7.307519e-06,-0.0020220375,9.637778e-06,0.0020220736041665077
Q2-CORE,3912,2.0823986e-06,-0.002017982,2.3696552e-06,0.0020179846324026585
Q2-CORE,3914,2.5573327e-05,-0.0020126915,3.913597e-05,0.0020132341887801886
Q2-CORE,3915,-1.4803076e-05,-0.0020234857,-1.2927789e-05,0.0020235811825841665
Q2-CORE,3916,-1.3138925e-05,-0.0020290588,-3.0446115e-05,0.002029329538345337
Q2-CORE,3917,3.2020453e-05,-0.0020081908,5.4829274e-05,0.0020091943442821503
Q2-CORE,3919,3.540292e-06,-0.002020806,1.819104e-05,0.0020208910573273897
Q2-CORE,3920,1.0112083e-06,-0.0020075634,6.251425e-05,0.002008536597713828
Q2-CORE,3921,-2.6871763e-05,-0.0020310783,-0.00012599828,0.0020351603161543608
Q2-CORE,3922,7.540215e-05,-0.002059894,9.669764e-05,0.0020635405089706182
Q2-CORE,3923,-9.340039e-05,-0.0019677295,-1.8553726e-05,0.0019700322300195694
Q2-CORE,3924,4.7513244e-05,-0.0020941023,-2.9198642e-05,0.0020948448218405247
Q2-CORE,3925,1.0623102e-05,-0.0018314198,7.298749e-05,0.0018329044105485082
Q2-CORE,3926,-6.5437955e-05,-0.0017469153,-9.0758746e-05,0.0017504948191344738
Q2-CORE,3927,6.393515e-05,-0.0011501531,-5.129925e-05,0.001153070479631424
Q2-CORE,3928,4.519143e-05,-3.4113702e-05,9.309864e-05,0.00010896498861256987
Q2-CORE,3929,-0.0006796901,0.0012789674,-0.0008326246,0.0016706285532563925
Q2-CORE,3930,-7.157635e-05,0.002815537,0.00055570155,0.0028707447927445173
Q2-CORE,3931,-0.0051117437,0.0025790879,-0.005833491,0.008173814043402672
Q2-CORE,3932,-0.0048981584,0.0028852115,-0.00854385,0.01026224996894598
Q2-CORE,3933,-0.0193039,0.000836953,-0.015449336,0.0247390978038311
Q2-CORE,3934,-0.022493696,0.002230323,-0.014120751,0.0266521368175745
Q2-CORE,3935,-0.023293735,0.0065050493,-0.020917455,0.03197583183646202
Q2-CORE,3936,-0.037200935,0.015328042,-0.03002698,0.05020436272025108
Q2-CORE,3937,-0.005535842,0.028809112,-0.0674221,0.07352788746356964
Q2-CORE,3938,0.028193919,0.040512264,-0.12561192,0.1349610835313797
Q2-CORE,3939,0.104738615,0.04717912,-0.19302078,0.224617600440979
Q2-CORE,3988,-5.1230305e-12,-0.002022194,8.332894e-12,0.0020221939776092768
Q2-CORE,3989,-1.0610361e-11,-0.002022194,1.491063e-11,0.0020221939776092768
Q2-CORE,3990,1.3615455e-12,-0.002022194,5.5461104e-12,0.0020221939776092768
Q2-CORE,3991,-9.095152e-12,-0.002022194,8.27819e-12,0.0020221939776092768
Q2-CORE,3992,1.3331458e-11,-0.002022194,-1.3018909e-11,0.0020221939776092768
Q2-CORE,3993,4.7010924e-12,-0.002022194,4.549565e-12,0.0020221939776092768
Q2-CORE,3994,7.6485975e-13,-0.002022194,-5.896006e-12,0.0020221939776092768
Q2-CORE,3995,8.474236e-12,-0.0020221937,-6.5164367e-12,0.002022193744778633
Q2-CORE,3996,1.4315121e-12,-0.0020221937,4.3467777e-12,0.002022193744778633
