instance,node_id,u_x_mm,u_y_mm,u_z_mm,u_mag_mm
Q2-CORE,3887,-0.12418051,-0.0261642,-0.266515,0.295187383890152
Q2-CORE,3888,-0.12537432,-0.0231064,-0.28827035,0.31520217657089233
Q2-CORE,3889,-0.12616287,-0.01996639,-0.31077948,0.33600538969039917
Q2-CORE,3890,-0.12665683,-0.016713485,-0.3338617,0.35747018456459045
Q2-CORE,3891,-0.12662369,-0.013340268,-0.35782924,0.3798069357872009
Q2-CORE,3892,-0.12619598,-0.009888008,-0.38250878,0.40290963649749756
Q2-CORE,3893,-0.12532048,-0.0063129514,-0.40803692,0.4268948435783386
Q2-CORE,3894,-0.12384417,-0.002638787,-0.43436778,0.4516853988170624
Q2-CORE,3895,-0.12194382,0.0011461601,-0.46173707,0.4775696098804474
Q2-CORE,3896,-0.11932518,0.0050173253,-0.489844,0.5041932463645935
Q2-CORE,3897,-0.11627882,0.009005845,-0.5191283,0.5320677161216736
Q2-CORE,3898,-0.112449266,0.013097346,-0.5492282,0.5607744455337524
Q2-CORE,3899,-0.10797352,0.017269373,-0.58062446,0.5908309817314148
Q2-CORE,3902,-0.09028344,0.030292332,-0.68115747,0.6877821087837219
Q2-CORE,3903,-0.0825552,0.03483671,-0.7172042,0.7227799296379089
Q2-CORE,3904,-0.0743836,0.039350197,-0.7543709,0.7590499520301819
Q2-CORE,3905,-0.06500602,0.04402458,-0.79293525,0.7968125939369202
Q2-CORE,3906,-0.05498413,0.04870484,-0.83284473,0.8360775709152222
Q2-CORE,3907,-0.043748893,0.053513587,-0.87421083,0.8769391179084778
Q2-CORE,3908,-0.031710964,0.058291987,-0.9169792,0.9193771481513977
Q2-CORE,3909,-0.01860649,0.063035384,-0.9612658,0.9635100364685059
Q2-CORE,3910,-0.0044441638,0.06788856,-1.0070759,1.0093713998794556
Q2-CORE,3911,0.010708045,0.07269271,-1.0544219,1.0569789409637451
Q2-CORE,3912,0.02686626,0.07755847,-1.1033235,1.106372356414795
Q2-CORE,3914,0.06264105,0.08720489,-1.2062615,1.2110307216644287
Q2-CORE,3915,0.082228266,0.09193124,-1.2601179,1.2661397457122803
Q2-CORE,3916,0.10293597,0.096577644,-1.3159169,1.3234652280807495
Q2-CORE,3917,0.12455124,0.10116114,-1.3731064,1.3824498653411865
Q2-CORE,3919,0.17108098,0.10996659,-1.4927895,1.5065795183181763
Q2-CORE,3920,0.19540347,0.114059776,-1.5548352,1.5712110996246338
Q2-CORE,3921,0.22035421,0.11798982,-1.6181198,1.6373116970062256
Q2-CORE,3922,0.24530865,0.1215003,-1.6822698,1.7043973207473755
Q2-CORE,3923,0.27040565,0.12454176,-1.7474456,1.7726240158081055
Q2-CORE,3924,0.29462367,0.12721883,-1.8128543,1.841040015220642
Q2-CORE,3925,0.31731883,0.1298631,-1.8775641,1.9086127281188965
Q2-CORE,3926,0.3399296,0.1321958,-1.9434538,1.9773821830749512
Q2-CORE,3927,0.3608321,0.13418849,-2.0086715,2.0452303886413574
Q2-CORE,3928,0.38050014,0.13609013,-2.0738099,2.1128151416778564
Q2-CORE,3929,0.40027195,0.1394034,-2.1403565,2.1819205284118652
Q2-CORE,3930,0.4208692,0.1428785,-2.208921,2.253192663192749
Q2-CORE,3931,0.4469787,0.14731663,-2.2829454,2.330950975418091
Q2-CORE,3932,0.4795581,0.15456511,-2.364448,2.4175362586975098
Q2-CORE,3933,0.52503675,0.16477057,-2.458448,2.5192816257476807
Q2-CORE,3934,0.5915374,0.17774513,-2.5714328,2.6445748805999756
Q2-CORE,3935,0.6803424,0.19393402,-2.7068608,2.7977797985076904
Q2-CORE,3936,0.8053072,0.21218392,-2.873567,2.9918103218078613
Q2-CORE,3937,0.9573461,0.23025364,-3.0676138,3.221766948699951
Q2-CORE,3938,1.1400003,0.24310398,-3.2867134,3.4872891902923584
Q2-CORE,3939,1.3375833,0.2475791,-3.5044484,3.759199857711792
Q2-CORE,3988,-0.12137567,-0.00822524,-0.26875085,0.29500290751457214
Q2-CORE,3989,-0.12257568,-0.0050797537,-0.29053426,0.3153739869594574
Q2-CORE,3990,-0.12338278,-0.0018117428,-0.31292248,0.33637338876724243
Q2-CORE,3991,-0.12381144,0.0015576631,-0.33613062,0.3582115173339844
Q2-CORE,3992,-0.12381935,0.005035989,-0.359995,0.38072696328163147
Q2-CORE,3993,-0.123414464,0.00863751,-0.38468876,0.40409302711486816
Q2-CORE,3994,-0.12251898,0.012329102,-0.41010973,0.4281972646713257
Q2-CORE,3995,-0.12117769,0.016163558,-0.4365174,0.45331305265426636
Q2-CORE,3996,-0.11918818,0.020076647,-0.4636503,0.4791455566883087
Q2-CORE,3997,-0.11678065,0.024097629,-0.49191177,0.5061576962471008
Q2-CORE,3998,-0.11360541,0.028229825,-0.5209542,0.5339441895484924
Q2-CORE,3999,-0.10990256,0.03245175,-0.55121833,0.5630038380622864
Q2-CORE,4000,-0.105474025,0.03679066,-0.5823387,0.5929558873176575
Q2-CORE,4001,-0.10032036,0.04123131,-0.6147686,0.6242632865905762
Q2-CORE,4002,-0.09446704,0.045729883,-0.6482266,0.6566681265830994
Q2-CORE,4003,-0.087663405,0.05032195,-0.68295085,0.6903904676437378
Q2-CORE,4004,-0.080354474,0.054977164,-0.71885204,0.7254154682159424
Q2-CORE,4005,-0.07184384,0.05978164,-0.75608075,0.7618355751037598
Q2-CORE,4006,-0.062701315,0.064568296,-0.79463434,0.7997151017189026
Q2-CORE,4007,-0.052467536,0.069477946,-0.8346015,0.8391303420066833
Q2-CORE,4008,-0.041316677,0.07438691,-0.87590134,0.880024790763855
Q2-CORE,4009,-0.029176395,0.079352245,-0.91884816,0.9227296113967896
Q2-CORE,4010,-0.015934784,0.084404156,-0.96316874,0.9669911861419678
Q2-CORE,4011,-0.001737139,0.08941175,-1.009146,1.0131007432937622
Q2-CORE,4012,0.0136845475,0.0944853,-1.0566554,1.0609596967697144
Q2-CORE,4013,0.030094787,0.09950878,-1.1058393,1.1107151508331299
Q2-CORE,4014,0.04767434,0.104505,-1.1566775,1.1623668670654297
Q2-CORE,4015,0.06642004,0.109555796,-1.2092078,1.2159759998321533
Q2-CORE,4016,0.08643246,0.114555985,-1.2636681,1.2717902660369873
Q2-CORE,4017,0.107494146,0.119476944,-1.3196114,1.3293622732162476
Q2-CORE,4018,0.12980571,0.12427445,-1.3775834,1.3892550468444824
Q2-CORE,4019,0.15310277,0.12890187,-1.4370887,1.4509583711624146
Q2-CORE,4020,0.17748228,0.13340506,-1.498353,1.514714002609253
Q2-CORE,4021,0.20259738,0.13766122,-1.5610918,1.5801911354064941
Q2-CORE,4022,0.22827537,0.14164273,-1.6250994,1.6471552848815918
Q2-CORE,4023,0.25429636,0.14536801,-1.6900754,1.7152706384658813
Q2-CORE,4024,0.28000107,0.14882816,-1.7560289,1.7844293117523193
Q2-CORE,4025,0.30501446,0.15193845,-1.8217075,1.853304386138916
Q2-CORE,4026,0.3299509,0.15452693,-1.8885958,1.9234188795089722
Q2-CORE,4027,0.35268876,0.15694523,-1.954246,1.9920086860656738
Q2-CORE,4028,0.37504777,0.1592243,-2.020488,2.0611610412597656
Q2-CORE,4029,0.3961307,0.16170499,-2.086786,2.1301980018615723
Q2-CORE,4030,0.41755202,0.16384095,-2.154376,2.2005748748779297
Q2-CORE,4031,0.4403068,0.16757555,-2.2244809,2.273822069168091
Q2-CORE,4032,0.46714184,0.17307466,-2.2991579,2.3525099754333496
Q2-CORE,4033,0.50245166,0.18013635,-2.3833482,2.442387342453003
Q2-CORE,4034,0.549817,0.1892628,-2.4793675,2.5466413497924805
Q2-CORE,4035,0.6145458,0.20097843,-2.59261,2.6720187664031982
Q2-CORE,4036,0.70218486,0.21566564,-2.728464,2.825613260269165
Q2-CORE,4037,0.8157898,0.23135433,-2.8890095,3.010882616043091
Q2-CORE,4038,0.9572029,0.24489334,-3.07502,3.2298543453216553
Q2-CORE,4039,1.1170635,0.2539738,-3.2774527,3.471891403198242
Q2-CORE,4040,1.2959268,0.25873724,-3.479879,3.7223551273345947
Q2-CORE,4089,-0.1184029,0.0092047155,-0.27126756,0.2961250841617584
Q2-CORE,4090,-0.11952003,0.012477428,-0.29301065,0.3166953921318054
Q2-CORE,4091,-0.12038512,0.01584936,-0.31547982,0.33804038166999817
Q2-CORE,4092,-0.12078797,0.019337341,-0.33856183,0.35998302698135376
Q2-CORE,4093,-0.120872915,0.022929259,-0.36245203,0.38276296854019165
Q2-CORE,4094,-0.12045811,0.02661635,-0.38704026,0.4062249958515167
Q2-CORE,4095,-0.11962671,0.030459337,-0.4125366,0.4306097626686096
Q2-CORE,4096,-0.11821642,0.034352772,-0.438751,0.4556947350502014
Q2-CORE,4097,-0.11643896,0.038394943,-0.46598816,0.4818476736545563
Q2-CORE,4098,-0.11391614,0.04255127,-0.493989,0.5087363123893738
Q2-CORE,4099,-0.110971645,0.046812966,-0.52313316,0.53681880235672
Q2-CORE,4100,-0.10721788,0.051185846,-0.5531639,0.5657790303230286
Q2-CORE,4101,-0.10286407,0.055640265,-0.5844121,0.5959986448287964
Q2-CORE,4102,-0.0977758,0.060183436,-0.61665034,0.6272478103637695
Q2-CORE,4103,-0.09195897,0.06484182,-0.6500453,0.6597118973731995
Q2-CORE,4104,-0.085417375,0.06958677,-0.6847199,0.693527102470398
Q2-CORE,4105,-0.07790807,0.074443206,-0.72048914,0.728502631187439
Q2-CORE,4106,-0.0697075,0.07931982,-0.7577193,0.7650420069694519
Q2-CORE,4107,-0.060396064,0.084334195,-0.7962197,0.8029481768608093
Q2-CORE,4108,-0.050307285,0.0893542,-0.836141,0.8424053192138672
Q2-CORE,4109,-0.039069153,0.09449415,-0.87760806,0.8835448026657104
Q2-CORE,4110,-0.026948195,0.09967096,-0.9203541,0.926127552986145
Q2-CORE,4111,-0.0137008345,0.10484916,-0.9648993,0.9706759452819824
Q2-CORE,4112,0.00060246745,0.11010519,-1.01081,1.016789197921753
Q2-CORE,4113,0.01605117,0.11531539,-1.0585151,1.0648988485336304
Q2-CORE,4114,0.032688044,0.12054728,-1.1077908,1.1148097515106201
Q2-CORE,4115,0.05035357,0.1258589,-1.1588076,1.166709542274475
Q2-CORE,4116,0.06947975,0.13110943,-1.2116847,1.2207362651824951
Q2-CORE,4117,0.08971139,0.13630064,-1.266403,1.276872158050537
Q2-CORE,4118,0.11126729,0.1413762,-1.3228189,1.3349971771240234
Q2-CORE,4119,0.13381165,0.14642598,-1.3810389,1.3952112197875977
Q2-CORE,4120,0.1577302,0.15139726,-1.4411663,1.4576557874679565
Q2-CORE,4121,0.18260218,0.15616564,-1.5029821,1.5220664739608765
Q2-CORE,4122,0.20839496,0.16070336,-1.5662951,1.5882488489151
Q2-CORE,4123,0.2349086,0.16490094,-1.6312171,1.6562740802764893
Q2-CORE,4124,0.26158106,0.16873753,-1.6967787,1.7250956296920776
Q2-CORE,4125,0.2879462,0.17230414,-1.7631973,1.794844388961792
Q2-CORE,4126,0.3148737,0.17536575,-1.8305737,1.8657166957855225
Q2-CORE,4127,0.33972976,0.1781587,-1.8974619,1.9358508586883545
Q2-CORE,4128,0.36434668,0.18070528,-1.9643383,2.005997896194458
Q2-CORE,4129,0.38791066,0.18317279,-2.031721,2.0765156745910645
Q2-CORE,4130,0.4103334,0.18541583,-2.098922,2.1466779708862305
Q2-CORE,4131,0.43299702,0.1885514,-2.1671672,2.2180287837982178
Q2-CORE,4132,0.45723376,0.19223067,-2.2386496,2.292938709259033
Q2-CORE,4133,0.48645622,0.19743088,-2.3155463,2.3743152618408203
Q2-CORE,4134,0.5232241,0.20390376,-2.401129,2.4659197330474854
Q2-CORE,4135,0.5718399,0.21255812,-2.4990008,2.5723893642425537
Q2-CORE,4136,0.63691384,0.22360888,-2.6138198,2.6995766162872314
Q2-CORE,4137,0.72262865,0.2354961,-2.7498322,2.852933168411255
Q2-CORE,4138,0.82985294,0.2484577,-2.9062338,3.0325865745544434
Q2-CORE,4139,0.9600495,0.26053393,-3.0849862,3.241406202316284
Q2-CORE,4140,1.1082047,0.26879868,-3.2764552,3.4692258834838867
Q2-CORE,4141,1.2701373,0.27180547,-3.4703002,3.705416440963745
Q2-CORE,4190,-0.11514719,0.026244923,-0.2741133,0.29847240447998047
Q2-CORE,4191,-0.11637044,0.029574983,-0.29581866,0.3192576467990875
Q2-CORE,4192,-0.11714022,0.033026926,-0.31824118,0.34071990847587585
Q2-CORE,4193,-0.11762722,0.036572076,-0.3413535,0.3628993034362793
Q2-CORE,4194,-0.11769006,0.040254198,-0.36512616,0.3857310712337494
Q2-CORE,4195,-0.11733765,0.044077717,-0.38974378,0.4094034433364868
Q2-CORE,4196,-0.11651728,0.047950275,-0.41506308,0.4337659180164337
Q2-CORE,4197,-0.11527704,0.052008405,-0.4413469,0.4591086804866791
Q2-CORE,4198,-0.11338718,0.05614698,-0.4683596,0.4851492941379547
Q2-CORE,4199,-0.11112086,0.06040241,-0.4964415,0.5122992396354675
Q2-CORE,4200,-0.10802678,0.0647679,-0.5253968,0.540283739566803
