instance,node_id,u_x_mm,u_y_mm,u_z_mm,u_mag_mm
Q2-CORE,3887,-0.15367906,-0.032539003,-0.43696654,0.46434447169303894
Q2-CORE,3888,-0.15327395,-0.028907493,-0.4696377,0.4948617219924927
Q2-CORE,3889,-0.15232229,-0.025163665,-0.5032062,0.5263570547103882
Q2-CORE,3890,-0.15077579,-0.02132482,-0.5375948,0.558745265007019
Q2-CORE,3891,-0.1487264,-0.017358162,-0.572859,0.592104971408844
Q2-CORE,3892,-0.1459595,-0.013274938,-0.6090717,0.6264572739601135
Q2-CORE,3893,-0.14258261,-0.009084411,-0.6462817,0.6618854999542236
Q2-CORE,3894,-0.13850671,-0.0048186257,-0.6844492,0.6983394622802734
Q2-CORE,3895,-0.13371369,-0.00044505298,-0.7236945,0.7359437942504883
Q2-CORE,3896,-0.12824236,0.0040321574,-0.7640002,0.7746990323066711
Q2-CORE,3897,-0.12186292,0.008597203,-0.8054476,0.814659595489502
Q2-CORE,3898,-0.11484233,0.013253868,-0.8480378,0.8558811545372009
Q2-CORE,3899,-0.106840424,0.018017828,-0.8918479,0.8984053730964661
Q2-CORE,3902,-0.07775223,0.032774404,-1.0308355,1.0342830419540405
Q2-CORE,3903,-0.06611166,0.03779182,-1.0798926,1.0825742483139038
Q2-CORE,3904,-0.05358132,0.042908713,-1.1302456,1.1323282718658447
Q2-CORE,3905,-0.039793164,0.04803975,-1.1822815,1.183925986289978
Q2-CORE,3906,-0.025281634,0.053263173,-1.2355319,1.2369378805160522
Q2-CORE,3907,-0.009488988,0.058520377,-1.290426,1.2917871475219727
Q2-CORE,3908,0.0073319944,0.06379917,-1.3469115,1.3484416007995605
Q2-CORE,3909,0.025404457,0.069124565,-1.4050041,1.4069329500198364
Q2-CORE,3910,0.044622622,0.07441302,-1.4648613,1.4674286842346191
Q2-CORE,3911,0.06500841,0.07963611,-1.5262399,1.5296980142593384
Q2-CORE,3912,0.08639565,0.08491218,-1.5893216,1.5939314365386963
Q2-CORE,3914,0.13324754,0.095299914,-1.7209245,1.7287042140960693
Q2-CORE,3915,0.15840684,0.100404084,-1.7894447,1.7992459535598755
Q2-CORE,3916,0.18467773,0.10545485,-1.8595309,1.8716521263122559
Q2-CORE,3917,0.21208708,0.11041874,-1.9315124,1.9462562799453735
Q2-CORE,3919,0.27045268,0.11982751,-2.080687,2.101609468460083
Q2-CORE,3920,0.30063516,0.12411147,-2.157414,2.181792974472046
Q2-CORE,3921,0.33173463,0.12822576,-2.2356534,2.263765811920166
Q2-CORE,3922,0.3623781,0.1319701,-2.3147092,2.3466172218322754
Q2-CORE,3923,0.3934861,0.13534391,-2.3944712,2.430358409881592
Q2-CORE,3924,0.42382535,0.13827455,-2.474998,2.514828681945801
Q2-CORE,3925,0.45271078,0.14101496,-2.5548277,2.598456621170044
Q2-CORE,3926,0.4810909,0.14340538,-2.6352503,2.6826400756835938
Q2-CORE,3927,0.50773305,0.1455855,-2.7153044,2.766200542449951
Q2-CORE,3928,0.53346664,0.14793694,-2.7953315,2.8496227264404297
Q2-CORE,3929,0.5596225,0.15104118,-2.8772361,2.9350433349609375
Q2-CORE,3930,0.5856326,0.15433565,-2.9601214,3.0214407444000244
Q2-CORE,3931,0.6170673,0.15925491,-3.0484908,3.1143908500671387
Q2-CORE,3932,0.65582234,0.1667999,-3.1450634,3.2170403003692627
Q2-CORE,3933,0.7068459,0.17681503,-3.253635,3.334221839904785
Q2-CORE,3934,0.7787673,0.18952501,-3.381042,3.474743604660034
Q2-CORE,3935,0.8732287,0.20591906,-3.5311184,3.643312692642212
Q2-CORE,3936,1.0026016,0.22413895,-3.7113402,3.8509082794189453
Q2-CORE,3937,1.1607463,0.24232167,-3.9203427,4.0957465171813965
Q2-CORE,3938,1.3490655,0.25536412,-4.154078,4.375106334686279
Q2-CORE,3939,1.5521495,0.25987393,-4.386458,4.660226821899414
Q2-CORE,3988,-0.15002654,-0.0074934512,-0.4398688,0.4648103713989258
Q2-CORE,3989,-0.14959744,-0.0037494525,-0.47262138,0.49574631452560425
Q2-CORE,3990,-0.1486395,0.000109262764,-0.50610983,0.5274854302406311
Q2-CORE,3991,-0.1471873,0.004091665,-0.540483,0.5601809620857239
Q2-CORE,3992,-0.14503862,0.008176088,-0.5757435,0.5937874913215637
Q2-CORE,3993,-0.14238814,0.012370482,-0.6119206,0.6283901929855347
Q2-CORE,3994,-0.13900162,0.016664997,-0.6490648,0.6639911532402039
Q2-CORE,3995,-0.13494186,0.021077871,-0.6872636,0.7007030844688416
