instance,node_id,u_x_mm,u_y_mm,u_z_mm,u_mag_mm
Q2-CORE,3887,-0.07376816,-0.019725982,-0.11111942,0.13482722640037537
Q2-CORE,3888,-0.07635766,-0.0175424,-0.12210344,0.14507749676704407
Q2-CORE,3889,-0.0786992,-0.015246958,-0.13376066,0.1559421271085739
Q2-CORE,3890,-0.08110182,-0.012847364,-0.14570288,0.16724799573421478
Q2-CORE,3891,-0.08307023,-0.010334171,-0.1584274,0.17918342351913452
Q2-CORE,3892,-0.084934175,-0.0077299476,-0.17162856,0.19165053963661194
Q2-CORE,3893,-0.08665551,-0.0049937926,-0.18544248,0.2047511339187622
Q2-CORE,3894,-0.087713555,-0.0021050386,-0.20007268,0.21846550703048706
Q2-CORE,3895,-0.088762924,0.0007741749,-0.21539858,0.23297211527824402
Q2-CORE,3896,-0.08911823,0.0038027428,-0.23154035,0.24812790751457214
Q2-CORE,3897,-0.08935311,0.006966956,-0.24842682,0.26409924030303955
Q2-CORE,3898,-0.088702835,0.01017227,-0.26638147,0.28094619512557983
Q2-CORE,3899,-0.08812881,0.0134784505,-0.28490835,0.2985316216945648
Q2-CORE,3902,-0.08265558,0.023840956,-0.34633332,0.3568572700023651
Q2-CORE,3903,-0.07992075,0.02737891,-0.36868367,0.3782387673854828
Q2-CORE,3904,-0.07671316,0.031179145,-0.39190727,0.40056005120277405
Q2-CORE,3905,-0.07277734,0.03495665,-0.41633743,0.4240935742855072
Q2-CORE,3906,-0.06835627,0.03883127,-0.44176313,0.4487038254737854
Q2-CORE,3907,-0.063195,0.04270888,-0.46839318,0.47456276416778564
Q2-CORE,3908,-0.057326622,0.04662423,-0.49617866,0.5016506910324097
Q2-CORE,3909,-0.050827652,0.05071199,-0.52527946,0.5301638245582581
Q2-CORE,3910,-0.04320219,0.05484902,-0.55582947,0.5601975321769714
Q2-CORE,3911,-0.03488722,0.059024654,-0.5876312,0.5916176438331604
Q2-CORE,3912,-0.025742192,0.06321773,-0.6209964,0.624736487865448
Q2-CORE,3914,-0.0042118765,0.07156176,-0.6923413,0.6960425972938538
Q2-CORE,3915,0.00800223,0.07555743,-0.73026985,0.7342118620872498
Q2-CORE,3916,0.020882353,0.079641394,-0.76957595,0.7739676833152771
Q2-CORE,3917,0.034987718,0.08379861,-0.8106955,0.8157656192779541
Q2-CORE,3919,0.065842785,0.09149545,-0.8974821,0.9045334458351135
Q2-CORE,3920,0.081641965,0.09493775,-0.9425306,0.950811505317688
Q2-CORE,3921,0.098793045,0.09828887,-0.98918396,0.9989522695541382
Q2-CORE,3922,0.11483887,0.101416506,-1.0361165,1.0473827123641968
Q2-CORE,3923,0.13181326,0.10442903,-1.0844477,1.0974092483520508
Q2-CORE,3924,0.14699127,0.1068197,-1.1322231,1.146710991859436
Q2-CORE,3925,0.16171202,0.10909475,-1.180234,1.1962460279464722
Q2-CORE,3926,0.17509246,0.111053966,-1.2282039,1.2455822229385376
Q2-CORE,3927,0.18710198,0.11307994,-1.2761266,1.2947174310684204
Q2-CORE,3928,0.19855522,0.115117945,-1.3241997,1.343942403793335
Q2-CORE,3929,0.21000995,0.1180914,-1.3738004,1.3947678804397583
Q2-CORE,3930,0.22206087,0.12136073,-1.4249388,1.447235345840454
Q2-CORE,3931,0.24000807,0.1258178,-1.4823562,1.5069220066070557
Q2-CORE,3932,0.26420388,0.1332452,-1.546214,1.5742729902267456
Q2-CORE,3933,0.30215466,0.14353257,-1.6240468,1.6581395864486694
Q2-CORE,3934,0.36088774,0.15597343,-1.7203327,1.764684796333313
Q2-CORE,3935,0.4424982,0.17216614,-1.8397118,1.899996042251587
Q2-CORE,3936,0.55957437,0.19035095,-1.9895186,2.0754616260528564
Q2-CORE,3937,0.7045085,0.2081177,-2.1676354,2.2887306213378906
Q2-CORE,3938,0.87915885,0.22085324,-2.3696797,2.537139654159546
Q2-CORE,3939,1.0691423,0.22510868,-2.5711842,2.793694257736206
Q2-CORE,3988,-0.07227607,-0.008981504,-0.11229,0.13384148478507996
Q2-CORE,3989,-0.074592754,-0.0066248886,-0.1235692,0.1444898396730423
Q2-CORE,3990,-0.07699268,-0.004256841,-0.13510057,0.1555575728416443
Q2-CORE,3991,-0.07912979,-0.0017149188,-0.14724971,0.16717340052127838
Q2-CORE,3992,-0.081281364,0.00091931596,-0.15979287,0.1792798638343811
Q2-CORE,3993,-0.08310948,0.0036730878,-0.17304996,0.19200772047042847
Q2-CORE,3994,-0.08455085,0.006551869,-0.18693054,0.20526762306690216
Q2-CORE,3995,-0.08588865,0.009446114,-0.20158342,0.2193215936422348
Q2-CORE,3996,-0.086680345,0.012556806,-0.21680588,0.23382887244224548
Q2-CORE,3997,-0.08735827,0.015752025,-0.23290354,0.24924618005752563
Q2-CORE,3998,-0.08725908,0.018993713,-0.2498349,0.26531562209129333
Q2-CORE,3999,-0.087241724,0.022337846,-0.26745063,0.2822054922580719
Q2-CORE,4000,-0.086286604,0.025793672,-0.28607908,0.29991987347602844
Q2-CORE,4001,-0.08520219,0.029340684,-0.30549383,0.3185071051120758
Q2-CORE,4002,-0.08337814,0.03295511,-0.32592103,0.33802732825279236
Q2-CORE,4003,-0.08134981,0.036642328,-0.3471636,0.35844525694847107
Q2-CORE,4004,-0.07854663,0.0405003,-0.36944976,0.37987232208251953
Q2-CORE,4005,-0.07537073,0.044281796,-0.39266118,0.40227407217025757
Q2-CORE,4006,-0.07156338,0.048239492,-0.4169395,0.42577800154685974
Q2-CORE,4007,-0.067192785,0.052248254,-0.44237122,0.45048534870147705
Q2-CORE,4008,-0.062031183,0.056404367,-0.46879697,0.47623515129089355
Q2-CORE,4009,-0.056213457,0.06068907,-0.49675053,0.5035912990570068
Q2-CORE,4010,-0.049437378,0.06487569,-0.5258428,0.5321311354637146
Q2-CORE,4011,-0.042051848,0.06914266,-0.5563137,0.5621690154075623
Q2-CORE,4012,-0.033557657,0.07343333,-0.58829165,0.5938060879707336
Q2-CORE,4013,-0.024302207,0.07774704,-0.62161535,0.6269297003746033
Q2-CORE,4014,-0.013760127,0.08231076,-0.65673083,0.6620119214057922
Q2-CORE,4015,-0.0024796529,0.08656239,-0.6931921,0.6985803842544556
Q2-CORE,4016,0.00988458,0.09103819,-0.7314336,0.7371436357498169
Q2-CORE,4017,0.023520522,0.095382206,-0.7713695,0.777600109577179
Q2-CORE,4018,0.037842244,0.09955885,-0.8127065,0.8196559548377991
Q2-CORE,4019,0.053399652,0.103739314,-0.8558125,0.8637293577194214
Q2-CORE,4020,0.06943475,0.107722096,-0.9002367,0.9093137383460999
Q2-CORE,4021,0.08675799,0.11162915,-0.94636136,0.956863522529602
Q2-CORE,4022,0.10352944,0.11512189,-0.99315786,1.0051536560058594
Q2-CORE,4023,0.12145862,0.11840262,-1.0411901,1.054916262626648
Q2-CORE,4024,0.13805154,0.12122946,-1.0896078,1.104988694190979
Q2-CORE,4025,0.1549069,0.123941295,-1.1383878,1.1555449962615967
Q2-CORE,4026,0.17076634,0.1263215,-1.1874727,1.2063206434249878
Q2-CORE,4027,0.18526094,0.12852105,-1.2362741,1.2566673755645752
Q2-CORE,4028,0.19859642,0.13042557,-1.2846262,1.3064134120941162
Q2-CORE,4029,0.21083158,0.13269866,-1.3336318,1.3566991090774536
Q2-CORE,4030,0.22369434,0.13497126,-1.3837315,1.4081794023513794
Q2-CORE,4031,0.2382899,0.13860092,-1.4368899,1.4630942344665527
Q2-CORE,4032,0.25618577,0.14393783,-1.4943516,1.5229694843292236
Q2-CORE,4033,0.28399515,0.15063676,-1.5612118,1.5939658880233765
Q2-CORE,4034,0.3225178,0.1598913,-1.6405262,1.6795562505722046
Q2-CORE,4035,0.38010767,0.17225659,-1.7369144,1.786344289779663
Q2-CORE,4036,0.45989537,0.18639839,-1.8565305,1.921705961227417
Q2-CORE,4037,0.56630814,0.20185903,-2.0006845,2.089064598083496
Q2-CORE,4038,0.6995633,0.21558985,-2.169742,2.2899014949798584
Q2-CORE,4039,0.852467,0.22439021,-2.3558269,2.5153470039367676
Q2-CORE,4040,1.0226034,0.22886983,-2.5415606,2.7491142749786377
Q2-CORE,4089,-0.0702827,0.0015191026,-0.11399513,0.1339285522699356
Q2-CORE,4090,-0.07283931,0.0039142035,-0.124972485,0.14470317959785461
Q2-CORE,4091,-0.075067036,0.0065192133,-0.13668138,0.15607485175132751
Q2-CORE,4092,-0.07731408,0.00910724,-0.1487636,0.16790181398391724
Q2-CORE,4093,-0.07922449,0.0118523985,-0.16146189,0.18024134635925293
Q2-CORE,4094,-0.08104855,0.014706045,-0.1746588,0.19310835003852844
Q2-CORE,4095,-0.08263362,0.017646946,-0.18857086,0.20663663744926453
Q2-CORE,4096,-0.083866276,0.020813905,-0.20300198,0.22062768042087555
Q2-CORE,4097,-0.0847332,0.02396889,-0.21843377,0.23551546037197113
Q2-CORE,4098,-0.085223414,0.027201511,-0.23443875,0.25092723965644836
Q2-CORE,4099,-0.08553717,0.030591115,-0.25119847,0.26712000370025635
Q2-CORE,4100,-0.08522961,0.03410989,-0.26882386,0.2840666174888611
Q2-CORE,4101,-0.08464238,0.037712418,-0.28726396,0.30183959007263184
Q2-CORE,4102,-0.08340641,0.041349195,-0.30673614,0.3205517828464508
Q2-CORE,4103,-0.082010776,0.0451086,-0.32683915,0.33997705578804016
Q2-CORE,4104,-0.079802334,0.04898174,-0.3480951,0.36046886444091797
Q2-CORE,4105,-0.07732895,0.05286511,-0.3701587,0.38182711601257324
Q2-CORE,4106,-0.07408223,0.056960285,-0.39332083,0.40426960587501526
Q2-CORE,4107,-0.07041878,0.061071634,-0.41759077,0.42786750197410583
Q2-CORE,4108,-0.06594035,0.065273724,-0.44284666,0.4524620771408081
Q2-CORE,4109,-0.060881294,0.06952771,-0.469528,0.4785364866256714
Q2-CORE,4110,-0.05514128,0.07378892,-0.49702325,0.5054873824119568
Q2-CORE,4111,-0.04851382,0.07829466,-0.5262289,0.5342289209365845
Q2-CORE,4112,-0.04101599,0.08281883,-0.5566485,0.5642683506011963
Q2-CORE,4113,-0.032554075,0.08740213,-0.58858526,0.5959290862083435
Q2-CORE,4114,-0.022949923,0.09203813,-0.622213,0.6294019222259521
Q2-CORE,4115,-0.012676224,0.0964494,-0.6571841,0.6643449068069458
Q2-CORE,4116,-0.00091558555,0.10114897,-0.6940003,0.7013332843780518
Q2-CORE,4117,0.011614227,0.10563252,-0.73244697,0.7401160001754761
Q2-CORE,4118,0.025291342,0.110202454,-0.77233505,0.7805675268173218
Q2-CORE,4119,0.040277492,0.11472354,-0.8143633,0.8233901262283325
Q2-CORE,4120,0.055975385,0.11899751,-0.8576525,0.8676759004592896
Q2-CORE,4121,0.07291511,0.12330537,-0.90281785,0.9141120314598083
Q2-CORE,4122,0.09028593,0.12724543,-0.9492379,0.9619747996330261
Q2-CORE,4123,0.108415894,0.13107064,-0.997153,1.0115569829940796
Q2-CORE,4124,0.12647963,0.13446894,-1.0452704,1.0614467859268188
Q2-CORE,4125,0.14440005,0.13780743,-1.094751,1.1127991676330566
Q2-CORE,4126,0.16213486,0.14074042,-1.1443657,1.1643317937850952
Q2-CORE,4127,0.17883842,0.14325032,-1.194011,1.2157984972000122
Q2-CORE,4128,0.19440395,0.14534214,-1.2434242,1.2668942213058472
